"comp"	"gene_id"	"gene_name"	"gene_type"	"padj"	"log2FoldChange"	"baseMean"	"auc"
"43"	"KD<>bacterial_infection"	"ENSG00000105810.10"	"CDK6"	"protein_coding"	0.00649767602216649	0.331150174776168	76.2420417175013	0.729302832244009
"44"	"KD<>bacterial_infection"	"ENSG00000170296.10"	"GABARAP"	"protein_coding"	0.00736325830106564	-0.385794410848525	61.0902389125551	0.729302832244009
"45"	"KD<>bacterial_infection"	"ENSG00000110330.9"	"BIRC2"	"protein_coding"	0.00105396223404247	-0.588715792672911	76.5024226361239	0.72875816993464
"46"	"KD<>bacterial_infection"	"ENSG00000103569.10"	"AQP9"	"protein_coding"	0.00369415200074503	-0.922361782006223	69.3202219198244	0.727668845315904
"47"	"KD<>bacterial_infection"	"ENSG00000171223.6"	"JUNB"	"protein_coding"	1.9330423547931e-05	-0.936090010038474	146.836117005878	0.727668845315904
"48"	"KD<>bacterial_infection"	"ENSG00000198836.11"	"OPA1"	"protein_coding"	0.00123399069295599	-0.441191227898573	54.1324344095149	0.727668845315904
"49"	"KD<>bacterial_infection"	"ENSG00000029725.17"	"RABEP1"	"protein_coding"	0.00564480925129652	0.270908172894872	149.438357028791	0.726579520697168
"50"	"KD<>bacterial_infection"	"ENSG00000082996.20"	"RNF13"	"protein_coding"	0.00192356723972634	-0.490747596574021	54.1831487598945	0.726579520697168
"51"	"KD<>bacterial_infection"	"ENSG00000084234.18"	"APLP2"	"protein_coding"	2.73701598008319e-08	-1.35885542101153	97.8644397175186	0.725490196078431
"52"	"KD<>bacterial_infection"	"ENSG00000174282.12"	"ZBTB4"	"protein_coding"	0.00602980752492751	0.397380232539695	79.0605510484133	0.724945533769063
"53"	"KD<>bacterial_infection"	"ENSG00000143162.9"	"CREG1"	"protein_coding"	0.0109755882686362	-0.601007657561136	54.1797160864842	0.724945533769063
"54"	"KD<>bacterial_infection"	"ENSG00000188641.14"	"DPYD"	"protein_coding"	0.00365467512839867	-0.506082203466848	80.6746668861015	0.724400871459695
"55"	"KD<>bacterial_infection"	"ENSG00000154783.12"	"FGD5"	"protein_coding"	0.010237774449356	0.657999004212028	53.1193189532629	0.723311546840959
"56"	"KD<>bacterial_infection"	"ENSG00000210077.1"	"MT-TV"	"Mt_tRNA"	0.0406778403998287	0.869813943525445	862.421193694949	0.72276688453159
"57"	"KD<>bacterial_infection"	"ENSG00000090621.15"	"PABPC4"	"protein_coding"	0.00685391127210088	0.327453581815241	98.8619104114167	0.722222222222222
"58"	"KD<>bacterial_infection"	"ENSG00000210176.1"	"MT-TH"	"Mt_tRNA"	0.0204491612990216	0.967523516835421	120.910156406795	0.720588235294118
"59"	"KD<>bacterial_infection"	"ENSG00000085265.11"	"FCN1"	"protein_coding"	0.000125222761997255	-1.14983051430258	394.851316773514	0.720043572984749
"60"	"KD<>bacterial_infection"	"ENSG00000155307.19"	"SAMSN1"	"protein_coding"	0.00231656422737735	-0.825279738861223	57.7891910628101	0.719498910675381
"61"	"KD<>bacterial_infection"	"ENSG00000115866.11"	"DARS1"	"protein_coding"	0.00551474479802987	0.347810409859004	70.3869551622635	0.719498910675381
"62"	"KD<>bacterial_infection"	"ENSG00000177663.14"	"IL17RA"	"protein_coding"	2.9325656948021e-05	-1.04023001155837	67.6563657224383	0.718409586056645
"63"	"KD<>bacterial_infection"	"ENSG00000144283.22"	"PKP4"	"protein_coding"	0.0287794924919329	0.445857344702854	160.503454138736	0.717864923747277
"64"	"KD<>bacterial_infection"	"ENSG00000082641.16"	"NFE2L1"	"protein_coding"	0.00761243577081962	0.43879224142396	77.9772227418294	0.717320261437909
"65"	"KD<>bacterial_infection"	"ENSG00000166889.14"	"PATL1"	"protein_coding"	0.00565526019243956	-0.353841078021539	52.4525400742873	0.717320261437909
"66"	"KD<>bacterial_infection"	"ENSG00000185862.7"	"EVI2B"	"protein_coding"	0.000365303342216307	-0.524613040969406	134.193868606608	0.717320261437909
"67"	"KD<>bacterial_infection"	"ENSG00000210135.1"	"MT-TN"	"Mt_tRNA"	0.00193584821202502	1.53891500797006	60.1331835478997	0.717320261437909
"68"	"KD<>bacterial_infection"	"ENSG00000142534.7"	"RPS11"	"protein_coding"	0.0167267106467056	0.376170374542299	1438.65340746034	0.716230936819172
"69"	"KD<>bacterial_infection"	"ENSG00000177469.13"	"CAVIN1"	"protein_coding"	0.0168439237923344	0.598956557813406	167.392967618081	0.715686274509804
"70"	"KD<>bacterial_infection"	"ENSG00000004799.8"	"PDK4"	"protein_coding"	0.00842454262004805	0.692223917594409	55.9133612088613	0.715141612200436
"71"	"KD<>bacterial_infection"	"ENSG00000151914.21"	"DST"	"protein_coding"	0.00688183933144781	0.573501014695061	52.5468556663244	0.715141612200436
"72"	"KD<>bacterial_infection"	"ENSG00000123384.14"	"LRP1"	"protein_coding"	2.21108485962962e-05	-1.62166874553909	95.6491049680664	0.714052287581699
"73"	"KD<>bacterial_infection"	"ENSG00000100225.18"	"FBXO7"	"protein_coding"	0.00964281704184569	-0.614680314972989	172.444587727011	0.713507625272331
"74"	"KD<>bacterial_infection"	"ENSG00000107957.16"	"SH3PXD2A"	"protein_coding"	0.0350174906073398	0.443674172963348	103.423483920113	0.713507625272331
"75"	"KD<>bacterial_infection"	"ENSG00000165732.13"	"DDX21"	"protein_coding"	8.31218689572613e-05	-0.447550387632691	127.045322212789	0.712962962962963
"76"	"KD<>bacterial_infection"	"ENSG00000105373.19"	"NOP53"	"protein_coding"	0.0292488064005915	0.383739120392356	351.741952409192	0.71078431372549
"77"	"KD<>bacterial_infection"	"ENSG00000153310.19"	"CYRIB"	"protein_coding"	0.0146192837292056	-0.308729398987224	121.893579299051	0.709694989106754
"78"	"KD<>bacterial_infection"	"ENSG00000196352.16"	"CD55"	"protein_coding"	1.3259942088806e-05	-1.03431846675736	56.3089576895241	0.709694989106754
"79"	"KD<>bacterial_infection"	"ENSG00000022840.17"	"RNF10"	"protein_coding"	0.00688183933144781	-0.358046619933104	225.999075034961	0.709150326797386
"80"	"KD<>bacterial_infection"	"ENSG00000188536.13"	"HBA2"	"protein_coding"	0.000157360402540957	-1.15578790851901	389.650479931663	0.709150326797386
"81"	"KD<>bacterial_infection"	"ENSG00000018408.15"	"WWTR1"	"protein_coding"	0.0171922390703243	0.53506964395025	87.7713699853422	0.707516339869281
"82"	"KD<>bacterial_infection"	"ENSG00000179218.15"	"CALR"	"protein_coding"	0.00246204384261653	-0.425029474483936	171.608537847458	0.707516339869281
"83"	"KD<>bacterial_infection"	"ENSG00000065054.14"	"SLC9A3R2"	"protein_coding"	0.0493028778888222	0.51000699922657	423.22470025608	0.706971677559913
"84"	"KD<>bacterial_infection"	"ENSG00000105193.9"	"RPS16"	"protein_coding"	0.0187680283111353	0.369866287193324	479.596389713434	0.706971677559913
"85"	"KD<>bacterial_infection"	"ENSG00000198755.11"	"RPL10A"	"protein_coding"	0.0225276448510153	0.344953844584371	293.845008205925	0.706971677559913
"86"	"KD<>bacterial_infection"	"ENSG00000153179.13"	"RASSF3"	"protein_coding"	0.0306383213208338	0.323497607635268	327.283874404997	0.706427015250545
"87"	"KD<>bacterial_infection"	"ENSG00000132549.20"	"VPS13B"	"protein_coding"	0.0139716535089188	-0.377149379451967	57.1468478381026	0.705882352941177
"88"	"KD<>bacterial_infection"	"ENSG00000172270.22"	"BSG"	"protein_coding"	0.00769893728297477	-0.648470646958062	105.062791611475	0.705337690631808
"89"	"KD<>bacterial_infection"	"ENSG00000186716.21"	"BCR"	"protein_coding"	0.0452248791612081	0.296042594228788	79.3930695019269	0.70479302832244
"90"	"KD<>bacterial_infection"	"ENSG00000137831.15"	"UACA"	"protein_coding"	0.0157413165993311	0.556604088000584	255.602581917725	0.702614379084967
"91"	"KD<>bacterial_infection"	"ENSG00000120129.6"	"DUSP1"	"protein_coding"	3.28511659875605e-06	-1.48759857770204	83.6490132421371	0.702069716775599
"92"	"KD<>bacterial_infection"	"ENSG00000051523.11"	"CYBA"	"protein_coding"	0.000182573302334491	-0.691976560016502	76.1678966086006	0.701525054466231
"93"	"KD<>bacterial_infection"	"ENSG00000128016.7"	"ZFP36"	"protein_coding"	9.63109148577304e-08	-1.02448017395604	173.333944611122	0.700980392156863
"94"	"KD<>bacterial_infection"	"ENSG00000133872.14"	"SARAF"	"protein_coding"	0.00513752213884014	-0.431617900062475	87.1448955507154	0.700435729847495
"95"	"KD<>bacterial_infection"	"ENSG00000133606.11"	"MKRN1"	"protein_coding"	0.00625597437748212	-0.618913226697769	433.995469705238	0.699891067538126
"96"	"KD<>bacterial_infection"	"ENSG00000127951.8"	"FGL2"	"protein_coding"	1.13564347362477e-05	-1.14085259865281	65.7310923840174	0.69880174291939
"97"	"KD<>bacterial_infection"	"ENSG00000071246.11"	"VASH1"	"protein_coding"	0.0178162295085255	0.452620432443961	109.927435480486	0.698257080610022
"98"	"KD<>bacterial_infection"	"ENSG00000172809.13"	"RPL38"	"protein_coding"	0.0482886103352029	0.285814779325516	570.32041388124	0.697167755991285
"99"	"KD<>bacterial_infection"	"ENSG00000083845.9"	"RPS5"	"protein_coding"	0.0486329261111675	0.306680041491002	316.539109951036	0.697167755991285
"100"	"KD<>bacterial_infection"	"ENSG00000101350.8"	"KIF3B"	"protein_coding"	0.0330663161292474	0.329568487599522	56.8923141393079	0.696078431372549
