"comp"	"gene_id"	"gene_name"	"gene_type"	"padj"	"log2FoldChange"	"baseMean"	"auc"
"41"	"MISC<>viral_infection"	"ENSG00000157601.15"	"MX1"	"protein_coding"	2.70118563248763e-10	-1.60905229539114	102.598772646751	0.768672641912079
"42"	"MISC<>viral_infection"	"ENSG00000074201.9"	"CLNS1A"	"protein_coding"	1.65927190016946e-07	-0.454262053604649	71.8972883283253	0.767819035424669
"43"	"MISC<>viral_infection"	"ENSG00000075785.14"	"RAB7A"	"protein_coding"	9.96484547937594e-09	0.372859818985949	148.724827399796	0.767392232180965
"44"	"MISC<>viral_infection"	"ENSG00000010810.17"	"FYN"	"protein_coding"	2.2595086874389e-06	-0.575832413316187	72.84647823039	0.766538625693555
"45"	"MISC<>viral_infection"	"ENSG00000104964.15"	"TLE5"	"protein_coding"	1.8921489421196e-07	-0.674789925147218	110.614190770728	0.765471617584294
"46"	"MISC<>viral_infection"	"ENSG00000169442.9"	"CD52"	"protein_coding"	1.03540858698191e-06	-0.806527764472616	57.7946387505204	0.765471617584294
"47"	"MISC<>viral_infection"	"ENSG00000198961.10"	"PJA2"	"protein_coding"	1.42856983815858e-07	0.365016889913349	82.4653770966193	0.763977806231327
"48"	"MISC<>viral_infection"	"ENSG00000101265.16"	"RASSF2"	"protein_coding"	1.05992530909992e-05	0.552393679311346	101.815533940614	0.760349978659838
"49"	"MISC<>viral_infection"	"ENSG00000130811.12"	"EIF3G"	"protein_coding"	5.08181436730247e-07	-0.617309998771429	51.9538562164126	0.760136577037985
"50"	"MISC<>viral_infection"	"ENSG00000135842.17"	"NIBAN1"	"protein_coding"	9.96484547937594e-09	0.971171626876204	79.215968793239	0.759282970550576
"51"	"MISC<>viral_infection"	"ENSG00000184640.20"	"SEPTIN9"	"protein_coding"	9.13744899046291e-08	-0.62894907926739	178.457688923023	0.758856167306872
"52"	"MISC<>viral_infection"	"ENSG00000111335.14"	"OAS2"	"protein_coding"	9.96484547937594e-09	-1.27806528760217	51.0109550412027	0.758429364063167
"53"	"MISC<>viral_infection"	"ENSG00000180530.11"	"NRIP1"	"protein_coding"	2.3811302165145e-10	-1.10670996357199	82.7462858366641	0.756935552710201
"54"	"MISC<>viral_infection"	"ENSG00000091039.17"	"OSBPL8"	"protein_coding"	6.72662665990175e-07	0.467435662389746	83.556643143303	0.756508749466496
"55"	"MISC<>viral_infection"	"ENSG00000186470.14"	"BTN3A2"	"protein_coding"	2.67972638791938e-05	-0.564905971123324	50.7723826167937	0.755868544600939
"56"	"MISC<>viral_infection"	"ENSG00000135821.19"	"GLUL"	"protein_coding"	3.35932032622351e-06	0.504557535395661	132.178814433456	0.755441741357234
"57"	"MISC<>viral_infection"	"ENSG00000151726.15"	"ACSL1"	"protein_coding"	1.13711677498875e-06	1.01004201829019	75.2330655638167	0.75501493811353
"58"	"MISC<>viral_infection"	"ENSG00000108107.15"	"RPL28"	"protein_coding"	5.48063753733342e-07	-0.646145207092335	457.878927491558	0.753734528382416
"59"	"MISC<>viral_infection"	"ENSG00000161405.17"	"IKZF3"	"protein_coding"	5.55973099153478e-08	-0.886554103945949	71.1888712249341	0.753734528382416
"60"	"MISC<>viral_infection"	"ENSG00000148180.21"	"GSN"	"protein_coding"	1.36227277996201e-06	0.819614233151522	99.6810356946386	0.752880921895006
"61"	"MISC<>viral_infection"	"ENSG00000197321.15"	"SVIL"	"protein_coding"	1.85187506254584e-05	0.604036042241991	58.5774049768785	0.75138711054204
"62"	"MISC<>viral_infection"	"ENSG00000113387.12"	"SUB1"	"protein_coding"	8.65874078550202e-08	-0.54643791764242	58.7682989916352	0.750533504054631
"63"	"MISC<>viral_infection"	"ENSG00000177156.11"	"TALDO1"	"protein_coding"	8.6543756336304e-07	0.44334112403464	176.001201236338	0.750533504054631
"64"	"MISC<>viral_infection"	"ENSG00000166750.10"	"SLFN5"	"protein_coding"	4.9948850694044e-08	-0.902735013272613	108.032136785308	0.748826291079812
"65"	"MISC<>viral_infection"	"ENSG00000100106.22"	"TRIOBP"	"protein_coding"	2.01427273588394e-07	0.505396894619882	53.7231477538505	0.748399487836108
"66"	"MISC<>viral_infection"	"ENSG00000100644.17"	"HIF1A"	"protein_coding"	7.69923624095896e-07	0.648515626437811	68.4137335134464	0.748292787025181
"67"	"MISC<>viral_infection"	"ENSG00000158711.14"	"ELK4"	"protein_coding"	8.9603768304976e-06	-0.362535029330083	69.0687423428408	0.747972684592403
"68"	"MISC<>viral_infection"	"ENSG00000019582.16"	"CD74"	"protein_coding"	2.20872208106937e-05	-0.665737743237092	252.571839895907	0.747545881348698
"69"	"MISC<>viral_infection"	"ENSG00000173821.19"	"RNF213"	"protein_coding"	2.84173846258307e-07	-0.772583333270816	214.675619691102	0.747119078104994
"70"	"MISC<>viral_infection"	"ENSG00000187514.17"	"PTMA"	"protein_coding"	2.39317660131207e-06	-0.451793803757856	1178.46794113977	0.744344857020913
"71"	"MISC<>viral_infection"	"ENSG00000021355.13"	"SERPINB1"	"protein_coding"	7.32952791654523e-06	0.553705544656735	122.306085293344	0.743918053777209
"72"	"MISC<>viral_infection"	"ENSG00000143226.15"	"FCGR2A"	"protein_coding"	1.4900157665142e-05	1.08378103169983	50.1205376664775	0.743491250533504
"73"	"MISC<>viral_infection"	"ENSG00000111640.15"	"GAPDH"	"protein_coding"	1.04917012539793e-06	0.443462542552573	532.85375719744	0.742637644046095
"74"	"MISC<>viral_infection"	"ENSG00000288701.1"	"PRRC2B"	"protein_coding"	3.10106676620189e-06	-0.436153536414981	69.6865927836903	0.741570635936833
"75"	"MISC<>viral_infection"	"ENSG00000105220.17"	"GPI"	"protein_coding"	2.39317660131207e-06	0.569799248093789	72.3536678663462	0.740930431071276
"76"	"MISC<>viral_infection"	"ENSG00000132530.17"	"XAF1"	"protein_coding"	1.20121230168847e-06	-1.19250425910729	63.6095221416758	0.740076824583867
"77"	"MISC<>viral_infection"	"ENSG00000137959.17"	"IFI44L"	"protein_coding"	2.02670119219865e-09	-1.61721378899941	82.7061429597595	0.738796414852753
"78"	"MISC<>viral_infection"	"ENSG00000205413.8"	"SAMD9"	"protein_coding"	5.68328935228504e-09	-0.993850073438981	72.6128918093295	0.738156209987196
"79"	"MISC<>viral_infection"	"ENSG00000133961.21"	"NUMB"	"protein_coding"	3.07404473661735e-06	0.498102927678438	74.9308807420597	0.736875800256082
"80"	"MISC<>viral_infection"	"ENSG00000134333.14"	"LDHA"	"protein_coding"	1.45805948814657e-06	0.629914094303394	81.3553197780827	0.736235595390525
"81"	"MISC<>viral_infection"	"ENSG00000275713.2"	"H2BC9"	"protein_coding"	2.37764006027882e-08	-0.860063108290081	87.6396338099703	0.735381988903116
"82"	"MISC<>viral_infection"	"ENSG00000099204.20"	"ABLIM1"	"protein_coding"	8.60249733717654e-06	-0.552408271022516	60.8528928229306	0.734955185659411
"83"	"MISC<>viral_infection"	"ENSG00000146278.11"	"PNRC1"	"protein_coding"	0.000512024008457332	0.566532931602928	145.03570718238	0.734101579172002
"84"	"MISC<>viral_infection"	"ENSG00000118564.15"	"FBXL5"	"protein_coding"	1.86171675060837e-05	0.476680928764709	51.5485243563403	0.732821169440888
"85"	"MISC<>viral_infection"	"ENSG00000188906.17"	"LRRK2"	"protein_coding"	3.29379074391534e-06	0.795207697886622	59.6563245763722	0.732607767819035
"86"	"MISC<>viral_infection"	"ENSG00000103653.17"	"CSK"	"protein_coding"	4.01929596827589e-05	-0.426787451824163	86.6797317287898	0.732180964575331
"87"	"MISC<>viral_infection"	"ENSG00000112081.17"	"SRSF3"	"protein_coding"	4.36116633635335e-07	-0.538291274640097	58.8545471692821	0.731327358087921
"88"	"MISC<>viral_infection"	"ENSG00000132510.11"	"KDM6B"	"protein_coding"	8.0024734966046e-05	0.570820619771014	76.5109813186408	0.731113956466069
"89"	"MISC<>viral_infection"	"ENSG00000117091.10"	"CD48"	"protein_coding"	3.9817008738091e-05	-0.534335055737938	56.3859125516596	0.730900554844217
"90"	"MISC<>viral_infection"	"ENSG00000080371.6"	"RAB21"	"protein_coding"	2.10189977056587e-05	0.390523147136424	51.209536954867	0.730473751600512
"91"	"MISC<>viral_infection"	"ENSG00000143545.10"	"RAB13"	"protein_coding"	0.000172698831123747	0.572498300317626	112.122719099649	0.729620145113103
"92"	"MISC<>viral_infection"	"ENSG00000186407.7"	"CD300E"	"protein_coding"	2.58469385624606e-11	-2.06252370966559	77.2217630379389	0.728979940247546
"93"	"MISC<>viral_infection"	"ENSG00000106948.17"	"AKNA"	"protein_coding"	7.24030496488408e-05	-0.614837824616182	144.617294956962	0.728766538625694
"94"	"MISC<>viral_infection"	"ENSG00000213626.13"	"LBH"	"protein_coding"	1.47087376971808e-07	-0.907402772981249	55.1768254836004	0.728339735381989
"95"	"MISC<>viral_infection"	"ENSG00000065978.19"	"YBX1"	"protein_coding"	0.000757921601428863	0.331978851091142	535.783304440441	0.728126333760137
"96"	"MISC<>viral_infection"	"ENSG00000065613.15"	"SLK"	"protein_coding"	3.09173408556725e-07	0.415441813258767	71.213697954628	0.72663252240717
"97"	"MISC<>viral_infection"	"ENSG00000118680.14"	"MYL12B"	"protein_coding"	8.61348674122938e-05	0.289679730351013	147.457451150119	0.725778915919761
"98"	"MISC<>viral_infection"	"ENSG00000153113.24"	"CAST"	"protein_coding"	7.99572886139996e-06	0.372407986341696	114.095825539344	0.725138711054204
"99"	"MISC<>viral_infection"	"ENSG00000100030.15"	"MAPK1"	"protein_coding"	0.00027970551548757	0.373176895363876	74.2815311062084	0.722577891591976
"100"	"MISC<>viral_infection"	"ENSG00000141480.18"	"ARRB2"	"protein_coding"	2.41569505761471e-05	0.472604368279669	94.7424253345191	0.722151088348271
